Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2016,8,15,18,0,23,23,7,25,86.45,5,0.18,2.6,6.3,274,95.09,25.8,963
2016,8,15,19,0,0,0,7,24.7,99.91,0,0.18,2.7,6.3,274,95.48,25.5,964
2016,8,15,20,0,0,0,7,24.5,112.64,0,0.18,2.9,6.2,278,95.43,25.3,964
2016,8,15,21,0,0,0,6,24.3,124.42,0,0.18,3.1,6.1,279,95.94,25,964
2016,8,15,22,0,0,0,7,24.1,134.48,0,0.18,3.3,6,279,96.77,24.6,964
2016,8,15,23,0,0,0,6,23.8,141.46,0,0.18,3.4,5.9,277,97.55,24.2,964
2016,8,16,0,0,0,0,6,23.5,143.53,0,0.18,3.3,5.9,276,97.76,23.9,963
2016,8,16,1,0,0,0,6,23.3,139.91,0,0.18,3.3,5.8,276,97.67,23.7,963
2016,8,16,2,0,0,0,7,23.1,131.88,0,0.18,3.3,5.7,277,97.7,23.5,962
2016,8,16,3,0,0,0,7,22.9,121.22,0,0.18,3.3,5.6,275,97.9,23.3,962
2016,8,16,4,0,0,0,7,22.8,109.12,0,0.18,3.4,5.4,272,97.6,23.2,962
2016,8,16,5,0,0,0,6,22.7,96.21,0,0.18,3.6,5.3,269,97.74,23.1,963
2016,8,16,6,0,5,59,6,23,82.72,3,0.18,4.1,5.2,272,96.01,23.7,963
2016,8,16,7,0,125,260,8,23.6,69.13,0,0.18,4.9,5.2,279,93.33,24.7,964
2016,8,16,8,0,308,478,7,24,55.35,0,0.18,5.3,5.1,287,89.02,26,964
2016,8,16,9,0,326,673,8,24.3,41.54,0,0.18,5.5,5.1,293,83.84,27.3,964
2016,8,16,10,0,549,825,7,24.5,27.89,0,0.18,5.5,5.2,295,80.17,28.2,964
2016,8,16,11,0,683,920,7,24.7,15.19,0,0.18,5.5,5.2,296,77.43,29,963
2016,8,16,12,0,645,944,6,24.8,9.34,0,0.18,5.5,5.3,296,75.78,29.5,962
2016,8,16,13,0,660,899,6,24.8,18.67,0,0.18,5.4,5.4,294,75.65,29.6,961
2016,8,16,14,0,551,785,6,24.9,31.83,0,0.18,5.1,5.5,290,77.3,29.3,961
2016,8,16,15,0,409,617,6,25.1,45.57,0,0.18,4.4,5.6,285,81.23,28.6,961
2016,8,16,16,0,108,411,8,25.2,59.4,0,0.18,3.6,5.7,280,86.09,27.7,961
2016,8,16,17,0,194,194,6,24.8,73.16,5,0.18,3.1,5.7,278,90.13,26.6,962
2016,8,16,18,0,16,16,8,24.5,86.61,5,0.18,2.8,5.7,275,92.51,25.8,962
2016,8,16,19,0,0,0,8,24.3,100.1,0,0.18,2.9,5.6,273,93.15,25.5,963
2016,8,16,20,0,0,0,7,24.2,112.85,0,0.18,2.8,5.5,271,94.62,25.1,963
2016,8,16,21,0,0,0,8,24,124.66,0,0.18,2.7,5.4,271,95.54,24.8,964
2016,8,16,22,0,0,0,7,23.8,134.77,0,0.18,2.9,5.4,272,96.14,24.5,963
2016,8,16,23,0,0,0,7,23.7,141.78,0,0.18,3.2,5.3,275,96.3,24.3,963
2016,8,17,0,0,0,0,7,23.6,143.84,0,0.18,3.3,5.3,275,96.82,24.1,963
2016,8,17,1,0,0,0,7,23.4,140.18,0,0.18,3.1,5.2,274,97.23,23.9,962
2016,8,17,2,0,0,0,7,23.3,132.09,0,0.18,3.1,5.2,273,97.93,23.6,962
2016,8,17,3,0,0,0,7,23,121.38,0,0.18,3.1,5.2,271,97.78,23.4,962
2016,8,17,4,0,0,0,7,22.8,109.24,0,0.18,3.3,5.3,270,97.65,23.2,962
2016,8,17,5,0,0,0,6,22.6,96.3,0,0.18,3.6,5.3,271,97.58,23,963
2016,8,17,6,0,13,41,6,22.7,82.79,3,0.18,4.1,5.4,271,95.9,23.4,963
2016,8,17,7,0,35,238,8,22.9,69.19,0,0.18,4.9,5.4,277,92.66,24.2,964
2016,8,17,8,0,295,455,7,23.2,55.4,0,0.18,5.3,5.5,284,88.35,25.3,964
2016,8,17,9,0,456,651,7,23.5,41.59,0,0.18,5.4,5.6,288,83.83,26.5,964
2016,8,17,10,0,626,804,6,23.8,27.97,0,0.18,5.4,5.6,292,80.54,27.4,963
2016,8,17,11,0,777,893,7,24,15.35,0,0.18,5.2,5.7,294,78.42,28.1,963
2016,8,17,12,0,781,920,6,24.2,9.66,0,0.18,5,5.8,295,76.63,28.7,962
2016,8,17,13,0,750,878,8,24.3,18.89,0,0.18,4.6,5.9,296,75.91,29,961
2016,8,17,14,0,686,769,7,24.5,32,0,0.18,4.2,6,293,77.4,28.9,961
2016,8,17,15,0,447,606,8,24.8,45.72,0,0.18,3.7,6.1,288,80.56,28.5,961
2016,8,17,16,0,378,404,7,25.1,59.55,0,0.18,3.1,6.1,283,85.51,27.8,961
2016,8,17,17,0,191,191,7,25.3,73.31,5,0.18,2.3,6.1,278,90.91,26.9,961
2016,8,17,18,0,16,16,8,24.9,86.78,5,0.18,2,6,276,94,25.9,962
2016,8,17,19,0,0,0,7,24.6,100.29,0,0.18,2,5.9,275,94.77,25.5,963
2016,8,17,20,0,0,0,7,24.4,113.07,0,0.18,1.9,5.9,275,95.17,25.2,963
2016,8,17,21,0,0,0,7,24.2,124.91,0,0.18,2,5.8,276,95.83,24.9,964
2016,8,17,22,0,0,0,7,24,135.05,0,0.18,2.3,5.7,276,96.49,24.6,963
2016,8,17,23,0,0,0,6,23.9,142.1,0,0.18,2.5,5.6,276,96.83,24.4,963
2016,8,18,0,0,0,0,6,23.7,144.16,0,0.18,2.6,5.5,276,97.64,24.1,962
2016,8,18,1,0,0,0,7,23.6,140.45,0,0.18,2.7,5.4,274,97.93,23.9,962
2016,8,18,2,0,0,0,7,23.4,132.29,0,0.18,3,5.3,272,97.93,23.7,962
2016,8,18,3,0,0,0,6,23.1,121.53,0,0.18,3.1,5.3,271,97.72,23.5,962
2016,8,18,4,0,0,0,6,22.9,109.35,0,0.18,3.1,5.3,272,97.68,23.3,963
2016,8,18,5,0,0,0,8,22.8,96.39,0,0.18,3.2,5.3,274,97.4,23.2,963
2016,8,18,6,0,5,59,8,22.9,82.86,3,0.18,3.8,5.3,280,95.56,23.7,964
2016,8,18,7,0,129,261,7,23.2,69.25,0,0.18,4.6,5.3,289,92.64,24.5,965
2016,8,18,8,0,37,485,8,23.4,55.46,3,0.18,4.8,5.4,295,87.81,25.6,965
2016,8,18,9,0,216,688,4,23.5,41.65,0,0.18,4.6,5.5,299,82.65,26.7,965
2016,8,18,10,0,371,844,8,23.6,28.05,0,0.18,4.4,5.6,299,79.39,27.5,964
2016,8,18,11,0,457,937,8,23.8,15.52,0,0.18,4.3,5.7,297,77.19,28.2,964
2016,8,18,12,0,478,964,8,24,9.99,0,0.18,4.4,5.8,295,75.61,28.7,963
2016,8,18,13,0,542,920,8,24,19.11,0,0.18,4.4,5.8,293,74.84,28.9,963
2016,8,18,14,0,471,807,8,23.9,32.17,0,0.18,4.5,5.9,293,74.35,28.9,962
2016,8,18,15,0,280,638,8,23.8,45.88,1,0.18,4.4,5.9,292,75.96,28.5,962
2016,8,18,16,0,121,428,8,24.1,59.71,0,0.18,3.8,5.9,290,80.68,27.7,962
2016,8,18,17,0,9,203,8,24.3,73.48,0,0.18,2.9,5.9,286,87.61,26.5,962
2016,8,18,18,0,6,20,4,23.9,86.95,3,0.18,2.5,5.9,284,92.11,25.3,962
2016,8,18,19,0,0,0,6,23.8,100.48,0,0.18,2.7,5.9,284,93.91,24.8,963
2016,8,18,20,0,0,0,6,23.6,113.28,0,0.18,2.8,5.8,283,94.66,24.5,963
2016,8,18,21,0,0,0,7,23.5,125.16,0,0.18,2.6,5.8,277,96.34,24.1,963
2016,8,18,22,0,0,0,6,23.4,135.35,0,0.18,2.5,5.8,268,97.48,23.8,963
2016,8,18,23,0,0,0,7,23.3,142.43,0,0.18,2.7,5.8,263,97.98,23.6,963
2016,8,19,0,0,0,0,8,23.1,144.48,0,0.18,2.8,5.8,261,98.1,23.4,963
2016,8,19,1,0,0,0,8,22.9,140.72,0,0.18,2.9,5.9,262,97.95,23.2,963
2016,8,19,2,0,0,0,8,22.6,132.49,0,0.18,3.2,5.9,259,97.68,23,962
2016,8,19,3,0,0,0,7,22.4,121.68,1,0.18,3.4,6,254,97.44,22.8,962
2016,8,19,4,0,0,0,6,22.2,109.46,0,0.18,3.7,6.1,250,97.31,22.6,962
2016,8,19,5,0,0,0,6,22,96.47,0,0.18,3.8,6.2,248,97.03,22.5,963
2016,8,19,6,0,16,59,6,22.1,82.92,3,0.18,4,6.3,248,96.61,22.7,963
2016,8,19,7,0,63,259,6,22.5,69.31,0,0.18,4.8,6.3,256,95.01,23.3,964
2016,8,19,8,0,140,479,6,22.8,55.51,0,0.18,5.4,6.3,262,92.49,24.1,964
2016,8,19,9,0,83,677,6,23.1,41.7,0,0.18,5.8,6.3,264,89.28,25,964
2016,8,19,10,0,97,830,6,23.4,28.14,0,0.18,6.2,6.3,264,86.36,25.9,964
2016,8,19,11,0,148,919,6,23.6,15.69,0,0.18,6.4,6.3,263,83.7,26.6,963
2016,8,19,12,0,168,944,6,23.7,10.32,0,0.18,6.3,6.4,263,82.54,26.9,962
2016,8,19,13,0,156,899,6,23.8,19.33,0,0.18,6.1,6.4,263,82.95,26.9,962
2016,8,19,14,0,102,785,6,24,32.35,0,0.18,5.6,6.5,262,84.98,26.7,961
2016,8,19,15,0,48,615,6,24.2,46.04,0,0.18,5,6.5,259,88.5,26.3,961
2016,8,19,16,0,23,410,6,24.3,59.87,0,0.18,4.7,6.5,256,91.6,25.8,961
2016,8,19,17,0,112,190,6,24,73.64,0,0.18,4.6,6.6,253,93.79,25.1,962
2016,8,19,18,0,14,15,6,23.6,87.12,3,0.18,4.7,6.6,250,94.93,24.5,962
2016,8,19,19,0,0,0,9,23.4,100.68,0,0.18,4.8,6.6,244,95.14,24.2,962
2016,8,19,20,0,0,0,9,23.2,113.51,0,0.18,5.2,6.6,240,95.09,24,963
2016,8,19,21,0,0,0,9,23,125.41,0,0.18,5.4,6.5,238,95.68,23.7,963
2016,8,19,22,0,0,0,9,22.7,135.64,0,0.18,5.5,6.5,237,95.5,23.5,962
2016,8,19,23,0,0,0,6,22.5,142.75,0,0.18,5.5,6.4,235,95.84,23.2,962
2016,8,20,0,0,0,0,6,22.3,144.81,0,0.18,5.5,6.4,231,95.82,23,962
2016,8,20,1,0,0,0,6,22.2,140.99,0,0.18,5.6,6.4,230,96.16,22.8,961
2016,8,20,2,0,0,0,6,22.1,132.7,0,0.18,5.7,6.3,229,96.46,22.7,961
2016,8,20,3,0,0,0,6,22.1,121.83,0,0.18,5.7,6.3,228,96.29,22.7,961
2016,8,20,4,0,0,0,6,22,109.58,0,0.18,5.7,6.3,227,96.01,22.7,961
2016,8,20,5,0,0,0,6,22,96.56,0,0.18,5.8,6.3,227,95.85,22.7,961
2016,8,20,6,0,15,52,6,22.2,82.99,3,0.18,6,6.2,227,95.81,22.9,962
2016,8,20,7,0,36,251,6,22.6,69.36,0,0.18,6.2,6.2,228,94.7,23.5,963
2016,8,20,8,0,73,470,6,23.1,55.56,0,0.18,6.4,6.3,230,93.37,24.2,963
2016,8,20,9,0,106,668,6,23.4,41.76,0,0.18,6.9,6.3,235,91.34,24.9,963
2016,8,20,10,0,177,823,6,23.5,28.22,0,0.18,7.2,6.3,239,89.5,25.4,963
2016,8,20,11,0,189,919,6,23.7,15.86,0,0.18,6.9,6.3,241,89.24,25.6,963
2016,8,20,12,0,204,948,6,23.7,10.65,0,0.18,6.8,6.3,241,89.12,25.6,963
2016,8,20,13,0,203,907,6,23.4,19.57,0,0.18,6.6,6.3,241,88.81,25.4,962
2016,8,20,14,0,324,794,6,23.1,32.53,0,0.18,6.1,6.3,239,90.06,24.8,962
2016,8,20,15,0,243,624,6,22.7,46.2,0,0.18,5.6,6.3,236,90.92,24.3,963
2016,8,20,16,0,263,416,7,22.5,60.03,0,0.18,4.9,6.2,233,92.37,23.8,963
2016,8,20,17,0,13,194,6,22.3,73.81,0,0.18,4.4,6.1,229,93.99,23.3,963
2016,8,20,18,0,4,17,8,22.1,87.29,3,0.18,4.1,5.9,224,95.2,22.9,964
2016,8,20,19,0,0,0,7,22,100.88,0,0.18,3.8,5.7,217,96.04,22.7,964
2016,8,20,20,0,0,0,7,22,113.73,0,0.18,3.6,5.5,210,96.35,22.6,965
2016,8,20,21,0,0,0,7,21.9,125.67,0,0.18,3.7,5.4,209,95.85,22.6,965
2016,8,20,22,0,0,0,7,21.8,135.94,0,0.18,3.9,5.3,209,96,22.5,965
2016,8,20,23,0,0,0,7,21.7,143.09,0,0.18,4,5.2,209,96.01,22.4,964
2016,8,21,0,0,0,0,7,21.6,145.13,0,0.18,4,5.2,210,96.04,22.3,964
2016,8,21,1,0,0,0,8,21.5,141.26,0,0.18,4,5.2,213,95.92,22.2,964
2016,8,21,2,0,0,0,3,21.4,132.9,0,0.18,4,5.1,214,96.17,22,963
2016,8,21,3,0,0,0,3,21.3,121.98,0,0.18,3.7,5,210,96.25,21.9,963
2016,8,21,4,0,0,0,3,21.2,109.69,0,0.18,3.5,5,207,97.15,21.7,963
2016,8,21,5,0,0,0,3,21.3,96.65,0,0.18,3.4,5,204,96.79,21.8,964
2016,8,21,6,0,8,60,4,21.9,83.06,3,0.18,3.9,5.1,199,95.66,22.6,964
2016,8,21,7,0,21,264,3,22.6,69.42,0,0.18,4.7,5.2,207,91.94,24,965
2016,8,21,8,0,56,487,3,23.1,55.61,0,0.18,5,5.4,214,87.93,25.2,966
2016,8,21,9,0,100,689,3,23.3,41.82,0,0.18,5.1,5.5,221,83.97,26.2,966
2016,8,21,10,0,233,845,3,23.4,28.31,0,0.18,5.1,5.6,227,81.21,26.9,966
2016,8,21,11,0,579,928,3,23.4,16.05,0,0.18,5.2,5.7,232,80.69,27,966
2016,8,21,12,0,486,951,4,23.3,10.99,0,0.18,5.2,5.8,236,81.12,26.8,965
2016,8,21,13,0,375,904,4,23.2,19.81,0,0.18,5.1,5.8,237,82.03,26.5,965
2016,8,21,14,0,344,792,3,23.1,32.72,0,0.18,4.8,5.8,236,83.68,26.1,964
2016,8,21,15,0,472,623,3,23.1,46.37,0,0.18,4.3,5.8,233,85.33,25.8,964
2016,8,21,16,0,322,416,3,23.3,60.2,0,0.18,3.6,5.8,230,88.18,25.4,964
2016,8,21,17,0,139,195,3,23.5,73.98,0,0.18,2.4,5.8,223,92.6,24.8,964
2016,8,21,18,0,17,17,1,23.4,87.46,0,0.18,1.7,5.8,213,96.18,24,965
2016,8,21,19,0,0,0,7,23.2,101.08,0,0.18,1.7,5.7,206,96.51,23.8,965
2016,8,21,20,0,0,0,7,23.1,113.96,0,0.18,1.8,5.7,205,97.19,23.6,966
2016,8,21,21,0,0,0,7,23,125.93,0,0.18,1.8,5.7,209,97.82,23.4,966
2016,8,21,22,0,0,0,7,22.9,136.24,0,0.18,1.8,5.7,216,98.46,23.2,966
2016,8,21,23,0,0,0,7,22.8,143.42,0,0.18,1.7,5.6,223,98.95,23,966
2016,8,22,0,0,0,0,7,22.7,145.46,0,0.18,1.7,5.5,230,99.23,22.8,965
2016,8,22,1,0,0,0,7,22.5,141.53,0,0.18,1.8,5.5,237,99.5,22.6,965
2016,8,22,2,0,0,0,6,22.3,133.11,0,0.18,1.8,5.5,238,99.25,22.4,964
2016,8,22,3,0,0,0,6,22,122.13,0,0.18,2.1,5.5,237,97.71,22.4,965
2016,8,22,4,0,0,0,6,21.9,109.8,0,0.18,2.3,5.6,233,97.54,22.3,965
2016,8,22,5,0,0,0,6,21.9,96.73,0,0.18,2.3,5.6,228,96.95,22.4,966
2016,8,22,6,0,20,63,7,22.3,83.12,3,0.18,2.8,5.7,223,95.27,23.1,966
2016,8,22,7,0,119,270,7,22.8,69.47,3,0.18,3.1,5.6,227,92.58,24.1,967
2016,8,22,8,0,172,495,7,23.3,55.67,0,0.18,3.4,5.6,237,88.9,25.3,967
2016,8,22,9,0,227,698,7,23.7,41.89,0,0.18,3.8,5.5,249,84.61,26.5,967
2016,8,22,10,0,144,854,7,24,28.41,0,0.18,4,5.5,256,80.96,27.6,967
2016,8,22,11,0,350,950,7,24.3,16.24,0,0.18,4.1,5.5,260,78.28,28.5,966
2016,8,22,12,0,359,975,6,24.5,11.33,0,0.18,4.1,5.5,262,76.88,29,966
2016,8,22,13,0,267,927,6,24.6,20.05,0,0.18,4.1,5.6,264,76.62,29.1,965
2016,8,22,14,0,208,812,7,24.5,32.91,0,0.18,4,5.6,265,77.02,28.9,964
2016,8,22,15,0,126,640,7,24.4,46.55,0,0.18,3.7,5.6,266,78.3,28.5,964
2016,8,22,16,0,23,428,6,24.4,60.37,0,0.18,3.1,5.6,268,82.87,27.6,964
2016,8,22,17,0,10,200,6,24.5,74.16,0,0.18,2.3,5.6,267,89.56,26.4,965
2016,8,22,18,0,3,17,7,24.2,87.64,3,0.18,1.5,5.6,263,94.67,25.1,965
2016,8,22,19,0,0,0,6,23.9,101.29,0,0.18,1.4,5.5,257,95.85,24.6,966
2016,8,22,20,0,0,0,6,23.6,114.19,0,0.18,1.3,5.6,252,96.72,24.2,966
2016,8,22,21,0,0,0,6,23.4,126.19,0,0.18,1.2,5.6,248,97.74,23.8,966
2016,8,22,22,0,0,0,7,23.2,136.54,0,0.18,1.1,5.7,248,98.34,23.5,966
2016,8,22,23,0,0,0,4,23,143.76,0,0.18,1.1,5.8,250,98.99,23.2,965
2016,8,23,0,0,0,0,3,22.9,145.79,0,0.18,1.2,5.8,250,98.93,23.1,965
2016,8,23,1,0,0,0,3,22.8,141.8,0,0.18,1.4,5.8,248,98.95,23,964
2016,8,23,2,0,0,0,8,22.7,133.31,0,0.18,1.4,5.9,244,98.49,23,964
2016,8,23,3,0,0,0,4,22.7,122.28,0,0.18,1.4,6,241,98.53,22.9,964
2016,8,23,4,0,0,0,3,22.6,109.91,0,0.18,1.4,6,238,98.61,22.8,964
2016,8,23,5,0,0,0,3,22.6,96.81,0,0.18,1.7,6,236,98.15,22.9,965
2016,8,23,6,0,5,65,8,23.1,83.19,3,0.18,2.9,6,236,96.2,23.7,965
2016,8,23,7,0,12,276,8,23.4,69.53,0,0.18,3.7,6,244,93.22,24.6,966
2016,8,23,8,0,29,504,8,23.7,55.72,0,0.18,4,6.1,247,88.79,25.7,966
2016,8,23,9,0,43,706,8,24,41.95,0,0.18,4,6.1,250,84.94,26.7,966
2016,8,23,10,0,193,860,8,24.2,28.5,0,0.18,4,6.2,253,81.88,27.6,966
2016,8,23,11,0,329,953,7,24.5,16.43,0,0.18,4,6.2,256,79.84,28.3,965
2016,8,23,12,0,420,976,7,24.7,11.68,0,0.18,4,6.2,259,78.47,28.8,964
2016,8,23,13,0,492,927,8,24.8,20.31,0,0.18,3.9,6.3,261,77.85,29.1,963
2016,8,23,14,0,518,811,8,25.1,33.11,0,0.18,3.7,6.4,261,80.17,28.9,963
2016,8,23,15,0,502,638,7,25.4,46.73,0,0.18,3.6,6.4,258,83.08,28.6,963
2016,8,23,16,0,19,424,8,25.7,60.54,0,0.18,3.3,6.5,254,87.47,28,963
2016,8,23,17,0,10,196,7,25.7,74.34,0,0.18,2.9,6.5,249,92.74,27,963
2016,8,23,18,0,3,16,8,25.3,87.82,3,0.18,2.7,6.4,246,95.7,26,964
2016,8,23,19,0,0,0,8,24.9,101.5,0,0.18,2.7,6.3,244,96.42,25.5,965
2016,8,23,20,0,0,0,7,24.5,114.42,0,0.18,2.4,6.1,239,97.32,25,965
2016,8,23,21,0,0,0,8,24.3,126.46,0,0.18,2.3,6.1,235,97.53,24.7,965
2016,8,23,22,0,0,0,8,24.1,136.85,0,0.18,2.3,6,235,97.96,24.4,965
2016,8,23,23,0,0,0,7,23.9,144.1,0,0.18,2.2,6,236,97.96,24.2,965
2016,8,24,0,0,0,0,3,23.7,146.13,0,0.18,2.1,5.9,236,97.94,24,964
2016,8,24,1,0,0,0,3,23.5,142.08,0,0.18,2.1,5.9,233,98.13,23.8,964
2016,8,24,2,0,0,0,3,23.3,133.52,0,0.18,2,5.9,227,98.3,23.6,964
2016,8,24,3,0,0,0,3,23.2,122.43,0,0.18,2.2,5.9,221,98.03,23.5,964
2016,8,24,4,0,0,0,3,23,110.02,0,0.18,2.6,6,220,97.45,23.4,964
2016,8,24,5,0,0,0,3,22.8,96.9,0,0.18,2.9,5.9,218,97.13,23.3,965
2016,8,24,6,0,25,59,3,23.1,83.26,3,0.18,3.3,5.9,212,95.85,23.8,966
2016,8,24,7,0,120,261,3,23.5,69.59,3,0.18,3.6,5.9,212,92.95,24.7,966
2016,8,24,8,0,248,486,3,23.9,55.78,3,0.18,3.7,5.8,219,88.33,26,966
2016,8,24,9,0,392,691,3,24.3,42.01,0,0.18,3.7,5.7,226,83.19,27.4,966
2016,8,24,10,0,372,847,3,24.6,28.6,0,0.18,3.6,5.8,230,79.47,28.5,966
2016,8,24,11,0,665,943,3,24.8,16.63,0,0.18,3.5,5.8,234,76.76,29.3,965
2016,8,24,12,0,559,967,3,24.9,12.02,0,0.18,3.4,5.8,238,74.48,29.9,964
2016,8,24,13,0,919,919,0,24.9,20.56,0,0.18,3.3,5.9,244,73.01,30.3,963
2016,8,24,14,0,652,803,3,25,33.31,0,0.18,3.2,6,248,73.86,30.2,963
2016,8,24,15,0,504,631,3,25.2,46.91,0,0.18,3,6,249,75.87,29.9,963
2016,8,24,16,0,418,418,3,25.5,60.72,5,0.18,2.5,6,249,80.49,29.2,963
2016,8,24,17,0,191,191,3,25.7,74.52,5,0.18,1.8,6,247,86.71,28.1,964
2016,8,24,18,0,13,13,7,25.5,88,5,0.18,1.1,6.1,245,93.71,26.6,965
2016,8,24,19,0,0,0,6,25.2,101.71,0,0.18,1.1,6.1,242,94.9,26.1,966
2016,8,24,20,0,0,0,9,25,114.65,0,0.18,1.2,6.1,241,95.25,25.8,966
2016,8,24,21,0,0,0,6,24.8,126.73,0,0.18,1.3,6.1,243,95.86,25.5,967
2016,8,24,22,0,0,0,7,24.6,137.16,0,0.18,1.5,6.1,246,96.65,25.2,967
2016,8,24,23,0,0,0,7,24.5,144.45,0,0.18,1.7,6.1,250,97.64,24.9,966
2016,8,25,0,0,0,0,7,24.4,146.46,0,0.18,1.8,6,254,98.06,24.7,966
2016,8,25,1,0,0,0,7,24.2,142.35,0,0.18,2,6,258,98.75,24.4,966
2016,8,25,2,0,0,0,6,23.9,133.72,0,0.18,2,6,260,98.5,24.2,966
2016,8,25,3,0,0,0,7,23.7,122.58,0,0.18,2,6,260,98.87,23.9,966
2016,8,25,4,0,0,0,7,23.4,110.13,0,0.18,1.8,6,259,98.38,23.7,966
2016,8,25,5,0,0,0,7,23.3,96.98,0,0.18,1.4,6,253,98.86,23.5,967
2016,8,25,6,0,57,57,7,23.5,83.32,5,0.18,2.2,6,251,94.63,24.4,968
2016,8,25,7,0,226,259,8,23.6,69.64,0,0.18,2.6,6.1,258,90.79,25.2,969
2016,8,25,8,0,353,482,3,23.9,55.83,0,0.18,2.7,6,264,85.72,26.5,969
2016,8,25,9,0,562,684,8,24.3,42.08,0,0.18,2.7,6,266,82.06,27.6,969
2016,8,25,10,0,768,839,7,24.5,28.7,0,0.18,2.5,6,266,79.09,28.5,968
2016,8,25,11,0,872,946,8,24.7,16.84,0,0.18,2.4,6,264,76.62,29.2,967
2016,8,25,12,0,787,970,3,24.7,12.38,0,0.18,2.3,6,263,74.94,29.6,967
2016,8,25,13,0,758,922,3,24.6,20.83,0,0.18,2.3,6,263,73.68,29.8,966
2016,8,25,14,0,780,780,1,24.4,33.52,0,0.18,2.5,6,264,73.45,29.7,965
2016,8,25,15,0,611,611,3,24.5,47.1,5,0.18,2.6,6,266,75.34,29.3,965
2016,8,25,16,0,365,402,7,24.7,60.91,0,0.18,2.2,6,268,80.17,28.5,965
2016,8,25,17,0,48,181,6,24.8,74.71,3,0.18,1.7,5.9,268,85.59,27.4,966
2016,8,25,18,0,5,10,6,24.8,88.19,3,0.18,1.1,5.9,265,92.38,26.1,966
2016,8,25,19,0,0,0,6,24.4,101.92,0,0.18,1.1,5.8,261,93.31,25.6,967
2016,8,25,20,0,0,0,6,24.2,114.89,0,0.18,1,5.8,258,93.93,25.2,967
2016,8,25,21,0,0,0,6,23.9,127,0,0.18,1,5.7,256,94.66,24.8,968
2016,8,25,22,0,0,0,6,23.6,137.47,0,0.18,1.1,5.7,256,95.29,24.4,968
2016,8,25,23,0,0,0,6,23.3,144.8,0,0.18,1.1,5.7,256,95.9,24,967
2016,8,26,0,0,0,0,6,23.1,146.8,0,0.18,1.2,5.7,258,95.92,23.8,967
2016,8,26,1,0,0,0,6,22.9,142.63,0,0.18,1.2,5.8,261,96.69,23.5,966
2016,8,26,2,0,0,0,6,22.8,133.92,0,0.18,1.2,5.8,264,97.11,23.3,966
2016,8,26,3,0,0,0,6,22.7,122.73,0,0.18,1.3,5.8,266,97.71,23.1,966
2016,8,26,4,0,0,0,6,22.6,110.24,0,0.18,1.4,5.9,267,98.4,22.9,966
2016,8,26,5,0,0,0,6,22.7,97.06,0,0.18,1.6,5.9,269,98.5,22.9,967
2016,8,26,6,0,10,55,6,23.1,83.38,3,0.18,2.4,6,273,95.95,23.8,967
2016,8,26,7,0,13,256,6,23.8,69.7,0,0.18,2.8,6.1,287,92.26,25.1,968
2016,8,26,8,0,99,478,6,24.2,55.89,0,0.18,2.8,6.1,298,86.98,26.5,968
2016,8,26,9,0,330,676,6,24.5,42.15,0,0.18,2.5,6.2,307,82.1,27.8,968
2016,8,26,10,0,631,830,6,24.8,28.81,0,0.18,2.3,6.2,313,79.46,28.7,968
2016,8,26,11,0,573,915,7,25,17.05,0,0.18,2.1,6.3,319,76.87,29.5,967
2016,8,26,12,0,819,937,8,25.1,12.73,0,0.18,2.1,6.4,327,75.76,29.8,966
2016,8,26,13,0,832,886,8,25.1,21.1,0,0.18,2.1,6.5,336,75.69,29.9,965
2016,8,26,14,0,724,772,7,25.3,33.73,0,0.18,2.2,6.6,337,78.04,29.5,965
2016,8,26,15,0,522,599,6,25.6,47.29,0,0.18,2.2,6.7,333,82.94,28.8,965
2016,8,26,16,0,248,389,6,25.7,61.09,0,0.18,2,6.8,327,87.29,28,965
2016,8,26,17,0,10,171,6,25.7,74.9,3,0.18,1.7,6.8,322,92.77,27,965
2016,8,26,18,0,2,7,9,25.5,88.37,3,0.18,1.5,6.8,316,95.62,26.3,965
2016,8,26,19,0,0,0,9,25.3,102.14,0,0.18,1.7,6.8,311,96.07,26,966
2016,8,26,20,0,0,0,9,25.1,115.13,0,0.18,1.9,6.8,306,96.75,25.7,966
2016,8,26,21,0,0,0,9,25,127.27,0,0.18,2.2,6.9,301,97.07,25.5,966
2016,8,26,22,0,0,0,6,24.9,137.79,0,0.18,2.5,6.9,298,97.38,25.3,966
2016,8,26,23,0,0,0,6,24.7,145.15,0,0.18,2.9,7,298,97.47,25.1,965
2016,8,27,0,0,0,0,6,24.5,147.15,0,0.18,3.1,7,301,97.72,24.9,964
2016,8,27,1,0,0,0,6,24.4,142.9,0,0.18,3,7.1,307,97.82,24.8,964
2016,8,27,2,0,0,0,6,24.4,134.12,0,0.18,2.8,7.1,312,98,24.7,964
2016,8,27,3,0,0,0,6,24.3,122.87,0,0.18,2.4,7.2,310,98.23,24.6,964
2016,8,27,4,0,0,0,6,24.2,110.35,0,0.18,2.1,7.1,304,97.91,24.6,964
2016,8,27,5,0,0,0,6,24.2,97.15,0,0.18,1.6,7,304,98.11,24.5,964
2016,8,27,6,0,5,54,7,24.4,83.45,3,0.18,1.4,6.8,302,97.62,24.8,965
